# Structural comparison of fr/userGuide.t2t against fr/userGuide-newRevisions/22863/userGuide.t2t
en 2. start:82 paragraphs:1, tables:0, lists:0
fr 8. start:988 paragraphs:2, tables:0, lists:0
en 8.1. start:996 paragraphs:3, tables:3, lists:0
fr 8.1. start:997 paragraphs:3, tables:3, lists:0
en 8.2. start:1089 paragraphs:3, tables:0, lists:0
fr 8.2. start:1090 paragraphs:3, tables:0, lists:0
en 8.2.1. start:1104 paragraphs:5, tables:0, lists:0
fr 8.2.1. start:1105 paragraphs:5, tables:0, lists:0
en 9. start:1125 paragraphs:3, tables:0, lists:0
fr 9. start:1126 paragraphs:3, tables:0, lists:0
en 9.1. start:1134 paragraphs:3, tables:0, lists:1
fr 9.1. start:1135 paragraphs:3, tables:0, lists:1
en 9.2. start:1145 paragraphs:4, tables:1, lists:0
fr 9.2. start:1146 paragraphs:4, tables:1, lists:0
en 10. start:1163 paragraphs:3, tables:0, lists:0
fr 10. start:1164 paragraphs:3, tables:0, lists:0
en 10.1. start:1177 paragraphs:5, tables:0, lists:0
fr 10.1. start:1178 paragraphs:5, tables:0, lists:0
en 11. start:1193 paragraphs:1, tables:0, lists:0
fr 11. start:1194 paragraphs:1, tables:0, lists:0
en 11.1. start:1196 paragraphs:0, tables:0, lists:0
fr 11.1. start:1197 paragraphs:0, tables:0, lists:0
en 11.1.1. start:1198 paragraphs:4, tables:1, lists:0
fr 11.1.1. start:1199 paragraphs:4, tables:1, lists:0
en 11.1.2. start:1214 paragraphs:1, tables:0, lists:0
fr 11.1.2. start:1215 paragraphs:1, tables:0, lists:0
en 11.1.2.1. start:1221 paragraphs:1, tables:0, lists:0
fr 11.1.2.1. start:1222 paragraphs:1, tables:0, lists:0
en 11.1.3. start:1227 paragraphs:1, tables:0, lists:0
fr 11.1.3. start:1228 paragraphs:1, tables:0, lists:0
en 11.2. start:1233 paragraphs:0, tables:0, lists:0
fr 11.2. start:1234 paragraphs:0, tables:0, lists:0
en 11.2.1. start:1235 paragraphs:2, tables:1, lists:0
fr 11.2.1. start:1236 paragraphs:2, tables:1, lists:0
en 11.2.2. start:1248 paragraphs:2, tables:0, lists:1
fr 11.2.2. start:1249 paragraphs:2, tables:0, lists:1
en 11.2.3. start:1270 paragraphs:5, tables:0, lists:0
fr 11.2.3. start:1271 paragraphs:5, tables:0, lists:0
en 11.2.4. start:1293 paragraphs:1, tables:0, lists:0
fr 11.2.4. start:1294 paragraphs:1, tables:0, lists:0
en 11.2.5. start:1299 paragraphs:1, tables:0, lists:0
fr 11.2.5. start:1300 paragraphs:1, tables:0, lists:0
en 11.3. start:1305 paragraphs:0, tables:1, lists:0
fr 11.3. start:1306 paragraphs:0, tables:1, lists:0
en 11.4. start:1311 paragraphs:1, tables:1, lists:0
fr 11.4. start:1312 paragraphs:1, tables:1, lists:0
en 11.5. start:1321 paragraphs:0, tables:1, lists:0
fr 11.5. start:1322 paragraphs:0, tables:1, lists:0
en 11.6. start:1327 paragraphs:1, tables:1, lists:0
fr 11.6. start:1328 paragraphs:11, tables:1, lists:1
en 11.7. start:1338 paragraphs:4, tables:0, lists:0
fr 11.7. start:1378 paragraphs:1, tables:1, lists:0
en 11.7.1. start:1355 paragraphs:1, tables:0, lists:0
en 11.7.2. start:1363 paragraphs:4, tables:0, lists:1
en 11.8. start:1377 paragraphs:1, tables:1, lists:0
fr 11.8. start:1386 paragraphs:1, tables:1, lists:0
en 11.9. start:1385 paragraphs:1, tables:1, lists:0
en 12. start:1401 paragraphs:1, tables:0, lists:0
fr 12. start:1402 paragraphs:1, tables:0, lists:0
en 12.1. start:1413 paragraphs:4, tables:0, lists:0
fr 12.1. start:1414 paragraphs:4, tables:0, lists:0
en 12.1.1. start:1431 paragraphs:19, tables:0, lists:3
fr 12.1.1. start:1432 paragraphs:19, tables:0, lists:3
en 12.1.2. start:1514 paragraphs:29, tables:1, lists:0
fr 12.1.2. start:1515 paragraphs:29, tables:1, lists:0
en 12.1.3. start:1636 paragraphs:5, tables:0, lists:0
fr 12.1.3. start:1637 paragraphs:5, tables:0, lists:0
en 12.1.4. start:1654 paragraphs:1, tables:1, lists:0
fr 12.1.4. start:1655 paragraphs:1, tables:1, lists:0
en 12.1.5. start:1664 paragraphs:35, tables:3, lists:0
fr 12.1.5. start:1665 paragraphs:35, tables:3, lists:0
en 12.1.6. start:1828 paragraphs:14, tables:0, lists:0
fr 12.1.6. start:1829 paragraphs:14, tables:0, lists:0
en 12.1.7. start:1875 paragraphs:9, tables:1, lists:1
fr 12.1.7. start:1876 paragraphs:9, tables:1, lists:1
en 12.1.8. start:1916 paragraphs:8, tables:0, lists:1
fr 12.1.8. start:1915 paragraphs:8, tables:0, lists:1
en 12.1.9. start:1952 paragraphs:18, tables:0, lists:1
fr 12.1.9. start:1951 paragraphs:18, tables:0, lists:1
en 12.1.10. start:2013 paragraphs:11, tables:0, lists:0
fr 12.1.10. start:2012 paragraphs:11, tables:0, lists:0
en 12.1.11. start:2057 paragraphs:3, tables:0, lists:0
fr 12.1.11. start:2058 paragraphs:3, tables:0, lists:0
en 12.1.12. start:2072 paragraphs:8, tables:0, lists:0
fr 12.1.12. start:2073 paragraphs:8, tables:0, lists:0
en 12.1.13. start:2096 paragraphs:18, tables:0, lists:2
fr 12.1.13. start:2097 paragraphs:18, tables:0, lists:2
en 12.1.14. start:2161 paragraphs:6, tables:0, lists:0
fr 12.1.14. start:2162 paragraphs:6, tables:0, lists:0
en 12.1.15. start:2191 paragraphs:17, tables:0, lists:0
fr 12.1.15. start:2192 paragraphs:17, tables:0, lists:0
en 12.1.16. start:2267 paragraphs:11, tables:0, lists:2
fr 12.1.16. start:2268 paragraphs:11, tables:0, lists:2
en 12.1.17. start:2346 paragraphs:4, tables:1, lists:1
fr 12.1.17. start:2347 paragraphs:4, tables:1, lists:1
en 12.1.18. start:2369 paragraphs:3, tables:0, lists:0
fr 12.1.18. start:2370 paragraphs:3, tables:0, lists:0
en 12.1.19. start:2383 paragraphs:33, tables:6, lists:8
fr 12.1.19. start:2384 paragraphs:32, tables:6, lists:7
en 12.2. start:2597 paragraphs:1, tables:0, lists:0
fr 12.2. start:2594 paragraphs:1, tables:0, lists:0
en 12.2.1. start:2600 paragraphs:9, tables:0, lists:1
fr 12.2.1. start:2597 paragraphs:9, tables:0, lists:1
en 12.2.2. start:2636 paragraphs:8, tables:0, lists:1
fr 12.2.2. start:2633 paragraphs:8, tables:0, lists:1
en 12.2.3. start:2673 paragraphs:9, tables:0, lists:1
fr 12.2.3. start:2670 paragraphs:9, tables:0, lists:1
en 12.3. start:2706 paragraphs:3, tables:1, lists:0
fr 12.3. start:2703 paragraphs:3, tables:1, lists:0
en 12.4. start:2721 paragraphs:3, tables:0, lists:0
fr 12.4. start:2718 paragraphs:3, tables:0, lists:0
en 12.4.1. start:2732 paragraphs:5, tables:0, lists:1
fr 12.4.1. start:2729 paragraphs:5, tables:0, lists:1
en 12.4.2. start:2748 paragraphs:3, tables:0, lists:0
fr 12.4.2. start:2745 paragraphs:3, tables:0, lists:0
en 12.4.3. start:2760 paragraphs:1, tables:0, lists:0
fr 12.4.3. start:2757 paragraphs:1, tables:0, lists:0
en 12.4.4. start:2768 paragraphs:5, tables:0, lists:1
fr 12.4.4. start:2765 paragraphs:5, tables:0, lists:1
en 12.4.5. start:2781 paragraphs:2, tables:0, lists:0
fr 12.4.5. start:2778 paragraphs:2, tables:0, lists:0
en 12.4.6. start:2789 paragraphs:2, tables:0, lists:0
fr 12.4.6. start:2786 paragraphs:2, tables:0, lists:0
en 12.4.7. start:2796 paragraphs:1, tables:0, lists:0
fr 12.4.7. start:2793 paragraphs:1, tables:0, lists:0
en 12.5. start:2804 paragraphs:3, tables:0, lists:0
fr 12.5. start:2801 paragraphs:6, tables:0, lists:2
fr 12.6. start:2831 paragraphs:2, tables:0, lists:0
fr 12.6.1. start:2840 paragraphs:1, tables:0, lists:0
fr 12.6.2. start:2845 paragraphs:2, tables:0, lists:0
fr 12.6.3. start:2856 paragraphs:1, tables:0, lists:0
fr 12.6.4. start:2859 paragraphs:3, tables:0, lists:1
fr 12.6.5. start:2871 paragraphs:1, tables:0, lists:0
fr 12.7. start:2877 paragraphs:1, tables:0, lists:0
fr 12.7.1. start:2882 paragraphs:6, tables:0, lists:0
fr 12.7.2. start:2904 paragraphs:2, tables:0, lists:0
fr 12.7.3. start:2914 paragraphs:1, tables:0, lists:0
fr 12.7.4. start:2921 paragraphs:1, tables:0, lists:0
fr 12.8. start:2929 paragraphs:4, tables:0, lists:0
en 13. start:2816 paragraphs:4, tables:0, lists:1
fr 13. start:2946 paragraphs:0, tables:0, lists:0
en 13.1. start:2834 paragraphs:2, tables:0, lists:0
fr 13.1. start:2948 paragraphs:4, tables:1, lists:0
en 13.1.1. start:2843 paragraphs:1, tables:0, lists:0
en 13.1.2. start:2848 paragraphs:2, tables:0, lists:0
en 13.1.3. start:2859 paragraphs:1, tables:0, lists:0
en 13.1.4. start:2862 paragraphs:3, tables:0, lists:1
en 13.1.5. start:2874 paragraphs:1, tables:0, lists:0
en 13.2. start:2880 paragraphs:1, tables:0, lists:0
fr 13.2. start:2965 paragraphs:5, tables:0, lists:0
en 13.2.1. start:2885 paragraphs:6, tables:0, lists:0
en 13.2.2. start:2907 paragraphs:1, tables:0, lists:0
en 13.2.3. start:2914 paragraphs:1, tables:0, lists:0
en 13.2.4. start:2924 paragraphs:1, tables:0, lists:0
en 13.3. start:2932 paragraphs:4, tables:0, lists:0
fr 13.3. start:2980 paragraphs:6, tables:0, lists:0
fr 13.4. start:3004 paragraphs:1, tables:0, lists:0
fr 13.5. start:3008 paragraphs:1, tables:0, lists:0
fr 13.6. start:3012 paragraphs:4, tables:0, lists:1
fr 13.7. start:3023 paragraphs:5, tables:0, lists:1
fr 13.8. start:3038 paragraphs:3, tables:1, lists:0
en 14. start:2949 paragraphs:0, tables:0, lists:0
fr 14. start:3051 paragraphs:1, tables:0, lists:0
en 14.1. start:2951 paragraphs:4, tables:1, lists:0
fr 14.1. start:3055 paragraphs:3, tables:0, lists:0
en 14.2. start:2968 paragraphs:5, tables:0, lists:0
fr 14.2. start:3065 paragraphs:2, tables:0, lists:0
en 14.3. start:2983 paragraphs:6, tables:0, lists:0
fr 14.3. start:3072 paragraphs:1, tables:0, lists:0
en 14.4. start:3007 paragraphs:1, tables:0, lists:0
fr 14.4. start:3077 paragraphs:3, tables:0, lists:1
en 14.5. start:3011 paragraphs:1, tables:0, lists:0
fr 14.5. start:3090 paragraphs:3, tables:0, lists:0
en 14.6. start:3015 paragraphs:4, tables:0, lists:1
en 14.7. start:3026 paragraphs:5, tables:0, lists:1
en 14.8. start:3041 paragraphs:2, tables:1, lists:0
en 15. start:3053 paragraphs:1, tables:0, lists:0
fr 15. start:3106 paragraphs:1, tables:0, lists:0
en 15.1. start:3057 paragraphs:3, tables:0, lists:0
fr 15.1. start:3109 paragraphs:3, tables:0, lists:1
en 15.2. start:3067 paragraphs:2, tables:0, lists:0
fr 15.2. start:3129 paragraphs:5, tables:3, lists:0
en 15.3. start:3074 paragraphs:1, tables:0, lists:0
fr 15.3. start:3201 paragraphs:4, tables:1, lists:0
en 15.4. start:3079 paragraphs:3, tables:0, lists:1
fr 15.4. start:3253 paragraphs:3, tables:1, lists:1
en 15.5. start:3092 paragraphs:3, tables:0, lists:0
fr 15.5. start:3287 paragraphs:3, tables:1, lists:0
fr 15.6. start:3309 paragraphs:6, tables:2, lists:1
fr 15.7. start:3354 paragraphs:3, tables:1, lists:0
fr 15.8. start:3373 paragraphs:3, tables:1, lists:0
fr 15.9. start:3392 paragraphs:4, tables:0, lists:1
fr 15.9.1. start:3406 paragraphs:0, tables:1, lists:0
fr 15.9.2. start:3431 paragraphs:0, tables:1, lists:0
fr 15.9.3. start:3439 paragraphs:0, tables:1, lists:0
fr 15.10. start:3449 paragraphs:2, tables:1, lists:0
fr 15.11. start:3520 paragraphs:2, tables:0, lists:1
fr 15.11.1. start:3528 paragraphs:3, tables:1, lists:1
fr 15.11.2. start:3553 paragraphs:2, tables:1, lists:1
fr 15.12. start:3594 paragraphs:11, tables:3, lists:3
fr 15.13. start:3686 paragraphs:9, tables:4, lists:1
fr 15.14. start:3770 paragraphs:10, tables:3, lists:1
fr 15.15. start:3862 paragraphs:4, tables:1, lists:1
fr 15.16. start:3898 paragraphs:1, tables:1, lists:0
fr 15.17. start:3908 paragraphs:2, tables:0, lists:0
fr 15.17.1. start:3918 paragraphs:0, tables:1, lists:0
fr 15.17.2. start:3981 paragraphs:0, tables:1, lists:0
fr 15.17.3. start:4003 paragraphs:0, tables:1, lists:0
fr 15.17.4. start:4021 paragraphs:0, tables:1, lists:0
fr 15.17.5. start:4040 paragraphs:0, tables:1, lists:0
fr 15.18. start:4068 paragraphs:2, tables:1, lists:0
fr 15.19. start:4084 paragraphs:4, tables:1, lists:0
fr 15.20. start:4113 paragraphs:3, tables:1, lists:0
fr 15.21. start:4177 paragraphs:3, tables:1, lists:0
en 16. start:3109 paragraphs:1, tables:0, lists:0
fr 16. start:4206 paragraphs:0, tables:0, lists:0
en 16.1. start:3112 paragraphs:3, tables:0, lists:1
fr 16.1. start:4208 paragraphs:6, tables:0, lists:1
en 16.2. start:3132 paragraphs:5, tables:3, lists:0
fr 16.2. start:4238 paragraphs:4, tables:0, lists:1
en 16.3. start:3204 paragraphs:4, tables:1, lists:0
fr 16.3. start:4252 paragraphs:6, tables:3, lists:0
en 16.4. start:3256 paragraphs:3, tables:1, lists:1
fr 16.4. start:4300 paragraphs:3, tables:1, lists:1
en 16.5. start:3290 paragraphs:3, tables:1, lists:0
en 16.6. start:3312 paragraphs:6, tables:2, lists:1
en 16.7. start:3357 paragraphs:3, tables:1, lists:0
en 16.8. start:3376 paragraphs:3, tables:1, lists:0
en 16.9. start:3395 paragraphs:4, tables:0, lists:1
en 16.9.1. start:3409 paragraphs:0, tables:1, lists:0
en 16.9.2. start:3434 paragraphs:0, tables:1, lists:0
en 16.9.3. start:3442 paragraphs:0, tables:1, lists:0
en 16.10. start:3452 paragraphs:2, tables:1, lists:0
en 16.11. start:3523 paragraphs:2, tables:0, lists:1
en 16.11.1. start:3531 paragraphs:2, tables:1, lists:1
en 16.11.2. start:3556 paragraphs:2, tables:1, lists:1
en 16.12. start:3597 paragraphs:10, tables:3, lists:3
en 16.13. start:3688 paragraphs:9, tables:4, lists:1
en 16.14. start:3772 paragraphs:10, tables:3, lists:1
en 16.15. start:3864 paragraphs:4, tables:1, lists:1
en 16.16. start:3900 paragraphs:1, tables:1, lists:0
en 16.17. start:3910 paragraphs:2, tables:0, lists:0
en 16.17.1. start:3920 paragraphs:0, tables:1, lists:0
en 16.17.2. start:3983 paragraphs:0, tables:1, lists:0
en 16.17.3. start:4005 paragraphs:0, tables:1, lists:0
en 16.17.4. start:4023 paragraphs:0, tables:1, lists:0
en 16.17.5. start:4042 paragraphs:0, tables:1, lists:0
en 16.18. start:4070 paragraphs:2, tables:1, lists:0
en 16.19. start:4086 paragraphs:4, tables:1, lists:0
en 16.20. start:4115 paragraphs:3, tables:1, lists:0
en 16.21. start:4179 paragraphs:3, tables:1, lists:0
en 17. start:4208 paragraphs:0, tables:0, lists:0
fr 17. start:4313 paragraphs:1, tables:0, lists:0
en 17.1. start:4210 paragraphs:6, tables:0, lists:1
en 17.2. start:4240 paragraphs:4, tables:0, lists:1
en 17.3. start:4254 paragraphs:6, tables:3, lists:0
en 17.4. start:4302 paragraphs:3, tables:1, lists:1
en 18. start:4315 paragraphs:1, tables:0, lists:0
# end of comparison
